moment,network_hash,difficulty
'2018-07-09 11:00:00',38166166.0474159,5363678461481
'2018-07-10 11:00:00',37975716.11703957,5363678461481
'2018-07-11 11:00:00',39232685.65752333,5363678461481
'2018-07-12 11:00:00',39270775.643598594,5363678461481
'2018-07-13 11:00:00',39423135.58789965,5363678461481
'2018-07-14 11:00:00',38775605.82462014,5363678461481
'2018-07-15 11:00:00',37899536.14488904,5363678461481
'2018-07-16 11:00:00',36947286.49300741,5363678461481
'2018-07-17 11:00:00',36337846.715803154,5363678461481
'2018-07-18 11:00:00',36509848.575090095,5178671069072
'2018-07-19 11:00:00',37766752.67193087,5178671069072
'2018-07-20 11:00:00',38684788.36582004,5178671069072
'2018-07-21 11:00:00',38901449.33072519,5178671069072
'2018-07-22 11:00:00',38873815.39954949,5178671069072
'2018-07-23 11:00:00',40501108.76587422,5178671069072
'2018-07-24 11:00:00',42035153.35651058,5178671069072
'2018-07-25 11:00:00',42035153.35651058,5178671069072
'2018-07-26 11:00:00',42145481.84301061,5178671069072
'2018-07-27 11:00:00',41924824.870010555,5178671069072
'2018-07-28 11:00:00',42402914.97817733,5178671069072
'2018-07-29 11:00:00',42697124.27551074,5178671069072
'2018-07-30 11:00:00',43186317.48986798,5949437371610
'2018-07-31 11:00:00',42742938.88575721,5949437371610
'2018-08-01 11:00:00',43106239.95488962,5949437371610
'2018-08-02 11:00:00',42934319.30611645,5949437371610
'2018-08-03 11:00:00',43330461.80443794,5949437371610
'2018-08-04 11:00:00',44202298.51650257,5949437371610
'2018-08-05 11:00:00',46305708.13321595,5949437371610
'2018-08-06 11:00:00',45883210.79623406,5949437371610
'2018-08-07 11:00:00',45756461.59513949,5949437371610
'2018-08-08 11:00:00',45925460.529932246,5949437371610
'2018-08-09 11:00:00',46221208.66581957,5949437371610
'2018-08-10 11:00:00',46052209.73102681,5949437371610
'2018-08-11 11:00:00',46474707.06800871,5949437371610
'2018-08-12 11:00:00',46752252.944962956,6389316883512
'2018-08-13 11:00:00',47025191.70745569,6389316883512
'2018-08-14 11:00:00',48296505.129318394,6389316883512
'2018-08-15 11:00:00',48087594.54716026,6389316883512
'2018-08-16 11:00:00',48759523.65220058,6389316883512
'2018-08-17 11:00:00',49633330.05609991,6389316883512
'2018-08-18 11:00:00',49094152.50869509,6389316883512
'2018-08-19 11:00:00',48640417.272940055,6389316883512
'2018-08-20 11:00:00',48186682.03718502,6389316883512
'2018-08-21 11:00:00',48186682.03718501,6389316883512
'2018-08-22 11:00:00',48731164.320091054,6389316883512
'2018-08-23 11:00:00',48685790.79651555,6389316883512
'2018-08-24 11:00:00',48277429.08433603,6389316883512
'2018-08-25 11:00:00',48414116.81976435,6727225469723
'2018-08-26 11:00:00',47545150.57742842,6727225469723
'2018-08-27 11:00:00',49230748.117401645,6727225469723
'2018-08-28 11:00:00',51262756.08285605,6727225469723
'2018-08-29 11:00:00',51856769.64650493,6727225469723
'2018-08-30 11:00:00',51237476.543329276,6727225469723
'2018-08-31 11:00:00',51833889.75368254,6727225469723
'2018-09-01 11:00:00',52263848.286201574,6727225469723
'2018-09-02 11:00:00',53028219.01067984,6727225469723
'2018-09-03 11:00:00',51642797.07256297,6727225469723
'2018-09-04 11:00:00',49684097.09108741,6727225469723
'2018-09-05 11:00:00',48394221.493530326,6727225469723
'2018-09-06 11:00:00',48059809.301571086,6727225469723
'2018-09-07 11:00:00',47868716.62045152,6727225469723
'2018-09-08 11:00:00',48040560.30244209,7019199231177
'2018-09-09 11:00:00',48303803.44087624,7019199231177
'2018-09-10 11:00:00',49549464.73166345,7019199231177
'2018-09-11 11:00:00',49399420.87698706,7019199231177
'2018-09-12 11:00:00',50408373.761376634,7019199231177
'2018-09-13 11:00:00',52476546.15721247,7019199231177
'2018-09-14 11:00:00',52687869.24125055,7019199231177
'2018-09-15 11:00:00',51690936.99449085,7019199231177
'2018-09-16 11:00:00',51192470.87111099,7019199231177
'2018-09-17 11:00:00',49996152.17499934,7019199231177
'2018-09-18 11:00:00',49996152.17499934,7019199231177
'2018-09-19 12:00:00',50045998.78733732,7019199231177
'2018-09-20 12:00:00',49447839.43928151,7019199231177
'2018-09-21 12:00:00',49892846.1279325,7152633351906
'2018-09-22 12:00:00',50627456.710441075,7152633351906
'2018-09-23 12:00:00',51522030.48815097,7152633351906
'2018-09-24 12:00:00',52212479.92642377,7152633351906
'2018-09-25 12:00:00',53000727.43333847,7152633351906
'2018-09-26 12:00:00',54506726.65134265,7152633351906
'2018-09-27 12:00:00',53791047.58596449,7152633351906
'2018-09-28 12:00:00',53232311.49205928,7152633351906
'2018-09-29 12:00:00',53740253.39560948,7152633351906
'2018-09-30 12:00:00',53587870.82454442,7152633351906
'2018-10-01 12:00:00',54248195.29915965,7152633351906
'2018-10-02 12:00:00',54756137.202709846,7152633351906
'2018-10-03 12:00:00',53130723.11134925,7152633351906
'2018-10-04 12:00:00',53435488.25347936,7152633351906
'2018-10-05 12:00:00',54113101.20954578,7454968648263
'2018-10-06 12:00:00',53173153.78146247,7454968648263
'2018-10-07 12:00:00',52070088.66152805,7454968648263
'2018-10-08 12:00:00',51308288.09439629,7454968648263
'2018-10-09 12:00:00',50429869.97745403,7454968648263
'2018-10-10 12:00:00',50353423.78540603,7454968648263
'2018-10-11 12:00:00',50611801.07368906,7454968648263
'2018-10-12 12:00:00',51088272.0042991,7454968648263
'2018-10-13 12:00:00',51194154.433323555,7454968648263
'2018-10-14 12:00:00',52041213.86551918,7454968648263
'2018-10-15 12:00:00',50558859.85917682,7454968648263
'2018-10-16 12:00:00',51988272.65100695,7454968648263
'2018-10-17 12:00:00',52252978.72356808,7454968648263
'2018-10-18 12:00:00',51935331.43649472,7454968648263
'2018-10-19 12:00:00',50556891.25512521,7182852313938
'2018-10-20 12:00:00',50811899.02286334,7182852313938
'2018-10-21 12:00:00',50641444.64931082,7182852313938
'2018-10-22 12:00:00',51645359.12099152,7182852313938
'2018-10-23 12:00:00',50975244.71451479,7182852313938
'2018-10-24 12:00:00',51683534.31054882,7182852313938
'2018-10-25 12:00:00',50141639.90095154,7182852313938
'2018-10-26 12:00:00',50090631.11163216,7182852313938
'2018-10-27 12:00:00',50141639.90095154,7182852313938
'2018-10-28 12:00:00',49784578.37571587,7182852313938
'2018-10-29 12:00:00',49886595.95435463,7182852313938
'2018-10-30 12:00:00',49427516.8504802,7182852313938
'2018-10-31 12:00:00',49427516.8504802,7182852313938
'2018-11-01 12:00:00',51977956.31644925,7182852313938
'2018-11-02 12:00:00',52846803.72995758,7184404942702
'2018-11-03 12:00:00',52848380.439673655,7184404942702
'2018-11-04 12:00:00',54125375.34933151,7184404942702
'2018-11-05 12:00:00',53259582.12177671,7184404942702
'2018-11-06 12:00:00',53159152.27879609,7184404942702
'2018-11-07 12:00:00',51834335.0770772,7184404942702
'2018-11-08 12:00:00',50152478.40200679,7184404942702
'2018-11-09 12:00:00',48468824.49837889,7184404942702
'2018-11-10 12:00:00',47652507.45419567,7184404942702
'2018-11-11 12:00:00',46121912.99635213,7184404942702
'2018-11-12 12:00:00',47295368.74736551,7184404942702
'2018-11-13 12:00:00',47091289.486319706,7184404942702
'2018-11-14 12:00:00',46683130.964228086,7184404942702
'2018-11-15 12:00:00',46938230.040535346,7184404942702
'2018-11-16 12:00:00',47244348.93210406,7184404942702
'2018-11-17 12:00:00',46718107.269464895,6653303141406
'2018-11-18 12:00:00',46885502.39844452,6653303141406
'2018-11-19 12:00:00',45248139.605943374,6653303141406
'2018-11-20 12:00:00',44058640.34490534,6653303141406
'2018-11-21 12:00:00',44173026.66888516,6653303141406
'2018-11-22 12:00:00',42246414.00489352,6653303141406
'2018-11-23 12:00:00',41531179.48906182,6653303141406
'2018-11-24 12:00:00',41483931.275763676,6653303141406
'2018-11-25 12:00:00',41389434.84916741,6653303141406
'2018-11-26 12:00:00',41578427.70235995,6653303141406
'2018-11-27 12:00:00',40869704.502887905,6653303141406
'2018-11-28 12:00:00',40822456.28958976,6653303141406
'2018-11-29 12:00:00',41436683.06246553,6653303141406
'2018-11-30 12:00:00',40633463.43639722,6653303141406
'2018-12-01 12:00:00',39499506.31724195,6653303141406
'2018-12-02 12:00:00',38601790.26457737,6653303141406
'2018-12-03 12:00:00',37987563.49170159,6653303141406
'2018-12-04 12:00:00',37314155.44422626,5646403851535
'2018-12-05 12:00:00',36658129.15786563,5646403851535
'2018-12-06 12:00:00',36295547.635354966,5646403851535
'2018-12-07 12:00:00',36747681.6413612,5646403851535
'2018-12-08 12:00:00',36546755.726867236,5646403851535
'2018-12-09 12:00:00',35780391.67118307,5646403851535
'2018-12-10 12:00:00',35526607.4996085,5646403851535
'2018-12-11 12:00:00',35927585.01089077,5646403851535
'2018-12-12 12:00:00',35406314.24622382,5646403851535
'2018-12-13 12:00:00',35005336.73494156,5646403851535
'2018-12-14 12:00:00',34844945.73042865,5646403851535
'2018-12-15 12:00:00',36128073.76653189,5646403851535
'2018-12-16 12:00:00',37010224.291352876,5646403851535
'2018-12-17 12:00:00',36488953.52668594,5646403851535
'2018-12-18 12:00:00',37932472.56730208,5646403851535
'2018-12-19 12:00:00',37561929.752667315,5106422924660
'2018-12-20 12:00:00',38153400.674956985,5106422924660
'2018-12-21 12:00:00',37796113.013980635,5106422924660
'2018-12-22 12:00:00',37018674.557815,5106422924660
'2018-12-23 12:00:00',37390151.150403544,5106422924660
'2018-12-24 12:00:00',39161214.3756986,5106422924660
'2018-12-25 12:00:00',38257564.5358997,5106422924660
'2018-12-26 12:00:00',39381720.46065126,5106422924660
'2018-12-27 12:00:00',39671825.21542585,5106422924660
'2018-12-28 12:00:00',41086085.894952,5106422924660
'2018-12-29 12:00:00',42065189.44231625,5106422924660
'2018-12-30 12:00:00',40723454.951483764,5106422924660
'2018-12-31 12:00:00',40723454.951483764,5106422924660
'2019-01-01 12:00:00',41396007.00517961,5618595848853
'2019-01-02 12:00:00',41575315.75737362,5618595848853
'2019-01-03 12:00:00',41906951.24528599,5618595848853
'2019-01-04 12:00:00',41781715.2233517,5618595848853
'2019-01-05 12:00:00',41670919.22077113,5618595848853
'2019-01-06 12:00:00',43170356.78342126,5618595848853
'2019-01-07 12:00:00',42413990.74362052,5618595848853
'2019-01-08 12:00:00',41855386.91444772,5618595848853
'2019-01-09 12:00:00',42653392.384694576,5618595848853
'2019-01-10 12:00:00',43172095.94035504,5618595848853
'2019-01-11 12:00:00',43211996.21386738,5618595848853
'2019-01-12 12:00:00',43172095.94035504,5618595848853
'2019-01-13 12:00:00',42174589.10254646,5618595848853
'2019-01-14 12:00:00',42014988.0084971,5618595848853
'2019-01-15 12:00:00',42615007.02306514,5883988430955
'2019-01-16 12:00:00',41387474.22588662,5883988430955
'2019-01-17 12:00:00',40401227.74646988,5883988430955
'2019-01-18 12:00:00',39483473.75395154,5883988430955
'2019-01-19 12:00:00',39344556.401732564,5883988430955
'2019-01-20 12:00:00',39395717.03363674,5883988430955
'2019-01-21 12:00:00',40489616.743854605,5883988430955
'2019-01-22 12:00:00',40531401.694054656,5883988430955
'2019-01-23 12:00:00',40447831.793654546,5883988430955
'2019-01-24 12:00:00',40991036.14625528,5883988430955
'2019-01-25 12:00:00',42453509.40325725,5883988430955
'2019-01-26 12:00:00',42453509.40325725,5883988430955
'2019-01-27 12:00:00',43163853.55665821,5883988430955
'2019-01-28 12:00:00',42328154.552657075,5883988430955
'2019-01-29 12:00:00',42047843.427299865,5814661935892
'2019-01-30 12:00:00',42644523.93632068,5814661935892
'2019-01-31 12:00:00',42159718.93837155,5814661935892
'2019-02-01 12:00:00',41790914.71438271,5814661935892
'2019-02-02 12:00:00',42548827.18632592,5814661935892
'2019-02-03 12:00:00',42227223.430591814,5814661935892
'2019-02-04 12:00:00',42201068.24519699,5814661935892
'2019-02-05 12:00:00',42283653.5059508,5814661935892
'2019-02-06 12:00:00',42324946.1363277,5814661935892
'2019-02-07 12:00:00',43481139.786881045,5814661935892
'2019-02-08 12:00:00',44265699.76404224,5814661935892
'2019-02-09 12:00:00',44472162.91592676,5814661935892
'2019-02-10 12:00:00',44719918.6981882,5814661935892
'2019-02-11 12:00:00',45047930.415283896,6061518831027
'2019-02-12 12:00:00',45219536.84145559,6061518831027
'2019-02-13 12:00:00',44659366.767235555,6061518831027
'2019-02-14 12:00:00',44473363.88894893,6061518831027
'2019-02-15 12:00:00',43357886.58896967,6061518831027
'2019-02-16 12:00:00',42093988.75222552,6061518831027
'2019-02-17 12:00:00',42356945.66973467,6061518831027
'2019-02-18 12:00:00',43174813.52311369,6061518831027
'2019-02-19 12:00:00',43605270.28805002,6061518831027
'2019-02-20 12:00:00',44810549.229871735,6061518831027
'2019-02-21 12:00:00',43820498.67051818,6061518831027
'2019-02-22 12:00:00',42916539.464151904,6061518831027
'2019-02-23 12:00:00',44380092.464935414,6061518831027
'2019-02-24 12:00:00',44078772.72947998,6061518831027
'2019-02-25 12:00:00',43141815.208119646,6071846049921
'2019-02-26 12:00:00',42635754.48212627,6071846049921
'2019-02-27 12:00:00',42862790.347816564,6071846049921
'2019-02-28 12:00:00',43346633.50436653,6071846049921
'2019-03-01 12:00:00',44649004.55994148,6071846049921
'2019-03-02 12:00:00',45228060.03770084,6071846049921
'2019-03-03 12:00:00',44240109.286106445,6071846049921
'2019-03-04 12:00:00',44628180.420195095,6071846049921
'2019-03-05 12:00:00',44369466.33080266,6071846049921
'2019-03-06 12:00:00',43852038.15201779,6071846049921
'2019-03-07 12:00:00',43291490.958334185,6071846049921
'2019-03-08 12:00:00',42946538.83914427,6071846049921
'2019-03-09 12:00:00',42256634.60076444,6071846049921
'2019-03-10 12:00:00',42515348.69015687,6071846049921
'2019-03-11 12:00:00',42081305.078513086,6068891541677
'2019-03-12 12:00:00',42293920.802292004,6068891541677
'2019-03-13 12:00:00',42032206.38084175,6068891541677
'2019-03-14 12:00:00',42331207.003819585,6068891541677
'2019-03-15 12:00:00',42888502.089328624,6068891541677
'2019-03-16 12:00:00',43187125.048131354,6068891541677
'2019-03-17 12:00:00',44261680.46168077,6068891541677
'2019-03-18 12:00:00',44692660.79723754,6068891541677
'2019-03-19 12:00:00',45511523.434795424,6068891541677
'2019-03-20 12:00:00',46847562.47502142,6068891541677
'2019-03-21 12:00:00',47968111.34746903,6068891541677
'2019-03-22 12:00:00',47450934.944800906,6068891541677
'2019-03-23 12:00:00',47795719.21324633,6068891541677
'2019-03-24 12:00:00',47019954.60924413,6068891541677
'2019-03-25 11:00:00',47522963.25929998,6379265451411
'2019-03-26 11:00:00',47288897.11869819,6379265451411
'2019-03-27 11:00:00',45860326.53061535,6379265451411
'2019-03-28 11:00:00',45671562.5336748,6379265451411
'2019-03-29 11:00:00',46122656.709752746,6379265451411
'2019-03-30 11:00:00',45843288.42548972,6379265451411
'2019-03-31 11:00:00',45891071.528827704,6379265451411
'2019-04-01 11:00:00',45392747.94855415,6379265451411
'2019-04-02 11:00:00',44849122.22461937,6379265451411
'2019-04-03 11:00:00',45891071.528827704,6379265451411
'2019-04-04 11:00:00',45573956.52319908,6379265451411
'2019-04-05 11:00:00',45302143.66123169,6379265451411
'2019-04-06 11:00:00',45800467.24150523,6379265451411
'2019-04-07 11:00:00',45814048.07967564,6393023717202
'2019-04-08 11:00:00',45918428.61291196,6393023717202
'2019-04-09 11:00:00',46476514.50986271,6393023717202
'2019-04-10 11:00:00',45356857.82940023,6393023717202
'2019-04-11 11:00:00',45643130.86438358,6393023717202
'2019-04-12 11:00:00',46428606.814486064,6393023717202
'2019-04-13 11:00:00',46126245.09348859,6393023717202
'2019-04-14 11:00:00',45944645.70335674,6393023717202
'2019-04-15 11:00:00',45082048.60023049,6393023717202
'2019-04-16 11:00:00',44945849.057631604,6393023717202
'2019-04-17 11:00:00',45536047.0755601,6393023717202
'2019-04-18 11:00:00',45082048.60023049,6393023717202
'2019-04-19 11:00:00',44718849.81996681,6393023717202
'2019-04-20 11:00:00',44764249.667499766,6393023717202
'2019-04-21 11:00:00',44582650.27736793,6393023717202
'2019-04-22 11:00:00',46352634.547589,6353030562984
'2019-04-23 11:00:00',45815178.8755471,6353030562984
'2019-04-24 11:00:00',44465638.12914496,6353030562984
'2019-04-25 11:00:00',45554340.676303126,6353030562984
'2019-04-26 11:00:00',45241328.15130953,6353030562984
'2019-04-27 11:00:00',45153042.783432715,6353030562984
'2019-04-28 11:00:00',45386532.48924566,6353030562984
'2019-04-29 11:00:00',45431648.32671013,6353030562984
'2019-04-30 11:00:00',46740007.61317944,6353030562984
'2019-05-01 11:00:00',47822787.712326445,6353030562984
'2019-05-02 11:00:00',48183714.41204212,6353030562984
'2019-05-03 11:00:00',50033463.74808494,6353030562984
'2019-05-04 11:00:00',50078579.58554939,6353030562984
'2019-05-05 11:00:00',50180281.38309045,6702169884349
'2019-05-06 11:00:00',48966185.68996078,6702169884349
'2019-05-07 11:00:00',48799185.25185976,6702169884349
'2019-05-08 11:00:00',48527563.34268276,6702169884349
'2019-05-09 11:00:00',48047231.443730995,6702169884349
'2019-05-10 11:00:00',46885203.18001139,6702169884349
'2019-05-11 11:00:00',45977000.743530996,6702169884349
'2019-05-12 11:00:00',45881810.265801124,6702169884349
'2019-05-13 11:00:00',47262072.19288435,6702169884349
'2019-05-14 11:00:00',48023596.014723375,6702169884349
'2019-05-15 11:00:00',49213476.98634684,6702169884349
'2019-05-16 11:00:00',49070691.269752026,6702169884349
'2019-05-17 11:00:00',48880310.31429227,6702169884349
'2019-05-18 11:00:00',50117786.52478069,6702169884349
'2019-05-19 11:00:00',51215152.90703859,6704632680587
'2019-05-20 11:00:00',51455979.88439194,6704632680587
'2019-05-21 11:00:00',51173224.25529807,6704632680587
'2019-05-22 11:00:00',51223495.38252733,6704632680587
'2019-05-23 11:00:00',52083130.42299061,6704632680587
'2019-05-24 11:00:00',52657036.62506634,6704632680587
'2019-05-25 11:00:00',52754902.99116053,6704632680587
'2019-05-26 11:00:00',52135937.5228527,6704632680587
'2019-05-27 11:00:00',52231162.97951544,6704632680587
'2019-05-28 11:00:00',52516839.34950368,6704632680587
'2019-05-29 11:00:00',53040579.36114877,6704632680587
'2019-05-30 11:00:00',53373868.459468365,6704632680587
'2019-05-31 11:00:00',54327005.72526223,7459680720542
'2019-06-01 11:00:00',53240295.51575996,7459680720542
'2019-06-02 11:00:00',54573689.79727255,7459680720542
'2019-06-03 11:00:00',53657272.327732004,7459680720542
'2019-06-04 11:00:00',52009933.275867395,7459680720542
'2019-06-05 11:00:00',52359546.108842365,7459680720542
'2019-06-06 11:00:00',52550879.72133428,7459680720542
'2019-06-07 11:00:00',52391955.68991895,7459680720542
'2019-06-08 11:00:00',54563917.45259507,7459680720542
'2019-06-09 11:00:00',53133601.169857144,7459680720542
'2019-06-10 11:00:00',53981196.004072204,7459680720542
'2019-06-11 11:00:00',55994233.73533299,7459680720542
'2019-06-12 11:00:00',55411512.28681012,7459680720542
'2019-06-13 11:00:00',53875246.649795316,7459680720542
'2019-06-14 11:00:00',53557398.586964674,7459680720542
'2019-06-15 11:00:00',54079774.83119469,7409399249090
'2019-06-16 11:00:00',55193085.184886836,7409399249090
'2019-06-17 11:00:00',54246096.285615765,7409399249090
'2019-06-18 11:00:00',52927213.429731354,7409399249090
'2019-06-19 11:00:00',53928504.20149586,7409399249090
'2019-06-20 11:00:00',56302137.56785335,7409399249090
'2019-06-21 11:00:00',55879896.42896018,7409399249090
'2019-06-22 11:00:00',53985662.65170729,7409399249090
'2019-06-23 11:00:00',53722574.62708884,7409399249090
'2019-06-24 11:00:00',56406072.47819709,7409399249090
'2019-06-25 11:00:00',58721247.094839506,7409399249090
'2019-06-26 11:00:00',57826747.81113676,7409399249090
'2019-06-27 11:00:00',57195336.55205245,7409399249090
'2019-06-28 11:00:00',57619832.32426854,7934713219631
'2019-06-29 11:00:00',59806431.951390155,7934713219631
'2019-06-30 11:00:00',62191919.891893394,7934713219631
'2019-07-01 11:00:00',61233045.329906665,7934713219631
'2019-07-02 11:00:00',59977508.24443831,7934713219631
'2019-07-03 11:00:00',61198338.48356507,7934713219631
'2019-07-04 11:00:00',62208307.696304955,7934713219631
'2019-07-05 11:00:00',63617010.316239394,7934713219631
'2019-07-06 11:00:00',65082061.0409712,7934713219631
'2019-07-07 11:00:00',65307453.46016071,7934713219631
'2019-07-08 11:00:00',65363801.564958096,7934713219631
'2019-07-09 11:00:00',67335985.2328663,7934713219631
'2019-07-10 11:00:00',68345784.91158098,9064159826491
'2019-07-11 11:00:00',66957490.3054862,9064159826491
'2019-07-12 11:00:00',65850936.223378316,9064159826491
'2019-07-13 11:00:00',65757632.98043274,9064159826491
'2019-07-14 11:00:00',64803675.73802386,9064159826491
'2019-07-15 11:00:00',65515896.44637279,9064159826491
'2019-07-16 11:00:00',64883783.36749314,9064159826491
'2019-07-17 11:00:00',65398734.02913991,9064159826491
'2019-07-18 11:00:00',65656209.3599633,9064159826491
'2019-07-19 11:00:00',65141258.69831652,9064159826491
'2019-07-20 11:00:00',62180292.393847585,9064159826491
'2019-07-21 11:00:00',64497570.37125806,9064159826491
'2019-07-22 11:00:00',64755045.70208145,9064159826491
'2019-07-23 11:00:00',65527471.6945516,9064159826491
'2019-07-24 11:00:00',64253309.719547175,9013786945892
'2019-07-25 11:00:00',64589799.4476041,9013786945892
'2019-07-26 11:00:00',66402837.3930037,9013786945892
'2019-07-27 11:00:00',69433159.6181536,9013786945892
'2019-07-28 11:00:00',67769565.15472989,9013786945892
'2019-07-29 11:00:00',69380553.56816696,9013786945892
'2019-07-30 11:00:00',69964144.70778708,9013786945892
'2019-07-31 11:00:00',69900133.59643504,9013786945892
'2019-08-01 11:00:00',71948489.15970053,9013786945892
'2019-08-02 11:00:00',71436400.26888415,9013786945892
'2019-08-03 11:00:00',71628433.60294029,9013786945892
'2019-08-04 11:00:00',72972666.94133326,9013786945892
'2019-08-05 11:00:00',72460578.0505169,9013786945892
'2019-08-06 11:00:00',71846930.04068273,9985348008060
'2019-08-07 11:00:00',74173962.0906981,9985348008060
'2019-08-08 11:00:00',74077386.94941685,9985348008060
'2019-08-09 11:00:00',75057117.21447499,9985348008060
'2019-08-10 11:00:00',74663100.57433239,9985348008060
'2019-08-11 11:00:00',74296681.96982524,9985348008060
'2019-08-12 11:00:00',74456151.27395217,9985348008060
'2019-08-13 11:00:00',73747045.0713431,9985348008060
'2019-08-14 11:00:00',73463402.59029947,9985348008060
'2019-08-15 11:00:00',73392491.97003856,9985348008060
'2019-08-16 11:00:00',74456151.27395217,9985348008060
'2019-08-17 11:00:00',74456151.27395217,9985348008060
'2019-08-18 11:00:00',72825207.0079513,9985348008060
'2019-08-19 11:00:00',71087913.31187774,10183488432890
'2019-08-20 11:00:00',73444587.21580224,10183488432890
'2019-08-21 11:00:00',73376229.15379474,10183488432890
'2019-08-22 11:00:00',72433023.15765232,10183488432890
'2019-08-23 11:00:00',71496852.60004051,10183488432890
'2019-08-24 11:00:00',72137600.74064206,10183488432890
'2019-08-25 11:00:00',74631874.62197003,10183488432890
'2019-08-26 11:00:00',76729088.15301375,10183488432890
'2019-08-27 11:00:00',74848827.74587108,10183488432890
'2019-08-28 11:00:00',73547109.00246462,10183488432890
'2019-08-29 11:00:00',74631874.62197001,10183488432890
'2019-08-30 11:00:00',76367499.61317861,10183488432890
'2019-08-31 11:00:00',76873723.56894779,10183488432890
'2019-09-01 11:00:00',77307629.81674995,10183488432890
'2019-09-02 11:00:00',77037453.19328155,10771996663680
'2019-09-03 11:00:00',78527977.19202045,10771996663680
'2019-09-04 11:00:00',81310591.30369557,10771996663680
'2019-09-05 11:00:00',80794206.65349425,10771996663680
'2019-09-06 11:00:00',81483786.50595875,10771996663680
'2019-09-07 11:00:00',81999476.03965737,10771996663680
'2019-09-08 11:00:00',81469283.4871527,10771996663680
'2019-09-09 11:00:00',84070180.80035757,10771996663680
'2019-09-10 11:00:00',83840689.86095715,10771996663680
'2019-09-11 11:00:00',85217635.49735972,10771996663680
'2019-09-12 11:00:00',88889490.5277666,10771996663680
'2019-09-13 11:00:00',88354011.6691656,10771996663680
'2019-09-14 11:00:00',88933589.17771003,11890594958796
'2019-09-15 11:00:00',90547345.86855452,11890594958796
'2019-09-16 11:00:00',89420158.7545569,11890594958796
'2019-09-17 11:00:00',92015428.71484019,11890594958796
'2019-09-18 12:00:00',90590197.3706216,11890594958796
'2019-09-19 12:00:00',91207429.45507704,11890594958796
'2019-09-20 12:00:00',91618125.62606193,11890594958796
'2019-09-21 12:00:00',91702566.29484169,11890594958796
'2019-09-22 12:00:00',92631413.65141927,11890594958796
'2019-09-23 12:00:00',94235786.3582351,11890594958796
'2019-09-24 12:00:00',90098193.58802588,11890594958796
'2019-09-25 12:00:00',90858159.60704389,11890594958796
'2019-09-26 12:00:00',89338227.56900784,11890594958796
'2019-09-27 12:00:00',92335906.41476779,12759819404409
'2019-09-28 12:00:00',91546339.18879934,12759819404409
'2019-09-29 12:00:00',91936724.74563429,12759819404409
'2019-09-30 12:00:00',90243001.23826542,12759819404409
'2019-10-01 12:00:00',92396511.88200068,12759819404409
'2019-10-02 12:00:00',92097048.45666839,12759819404409
'2019-10-03 12:00:00',92335092.88798629,12759819404409
'2019-10-04 12:00:00',90160370.38620842,12759819404409
'2019-10-05 12:00:00',91519571.94981958,12759819404409
'2019-10-06 12:00:00',91428958.51224552,12759819404409
'2019-10-07 12:00:00',92606933.20070852,12759819404409
'2019-10-08 12:00:00',94872269.1400605,12759819404409
'2019-10-09 12:00:00',96593924.45396802,12759819404409
'2019-10-10 12:00:00',95687790.0782272,12759819404409
'2019-10-11 12:00:00',97332613.40475233,13008091666972
'2019-10-12 12:00:00',98423177.52202132,13008091666972
'2019-10-13 12:00:00',96392333.5238271,13008091666972
'2019-10-14 12:00:00',96008399.27768372,13008091666972
'2019-10-15 12:00:00',94434148.66196375,13008091666972
'2019-10-16 12:00:00',93888381.61099355,13008091666972
'2019-10-17 12:00:00',94593571.71304107,13008091666972
'2019-10-18 12:00:00',93485053.29452886,13008091666972
'2019-10-19 12:00:00',93854559.43403292,13008091666972
'2019-10-20 12:00:00',94685948.24791707,13008091666972
'2019-10-21 12:00:00',95055454.38742113,13008091666972
'2019-10-22 12:00:00',97272491.22444554,13008091666972
'2019-10-23 12:00:00',98750515.78246179,13008091666972
'2019-10-24 12:00:00',101875243.23964353,13691480038694
'2019-10-25 12:00:00',100950299.13093226,13691480038694
'2019-10-26 12:00:00',99587737.6479981,13691480038694
'2019-10-27 12:00:00',100082412.98264715,13691480038694
'2019-10-28 12:00:00',97776842.30510582,13691480038694
'2019-10-29 12:00:00',96117738.97741786,13691480038694
'2019-10-30 12:00:00',93437640.70606229,13691480038694
'2019-10-31 12:00:00',90131834.4792089,13691480038694
'2019-11-01 12:00:00',90034604.88430144,13691480038694
'2019-11-02 12:00:00',89256768.12504181,13691480038694
'2019-11-03 12:00:00',88673390.5555971,13691480038694
'2019-11-04 12:00:00',90909671.23846853,13691480038694
'2019-11-05 12:00:00',90715212.04865362,13691480038694
'2019-11-06 12:00:00',91784737.5926356,13691480038694
'2019-11-07 12:00:00',91590278.40282069,13691480038694
'2019-11-08 12:00:00',90950616.21173155,12720005267391
'2019-11-09 12:00:00',89873098.31892502,12720005267391
'2019-11-10 12:00:00',89851953.22713397,12720005267391
'2019-11-11 12:00:00',91429165.12910037,12720005267391
'2019-11-12 12:00:00',92234794.11865653,12720005267391
'2019-11-13 12:00:00',90428376.78867796,12720005267391
'2019-11-14 12:00:00',89788714.59758885,12720005267391
'2019-11-15 12:00:00',92859958.35646008,12720005267391
'2019-11-16 12:00:00',95569879.32017003,12720005267391
'2019-11-17 12:00:00',95931202.11533134,12720005267391
'2019-11-18 12:00:00',94847233.72984739,12720005267391
'2019-11-19 12:00:00',93853596.04315373,12720005267391
